4.156.21.72 - - [15/Jul/2024:00:14:56 +0900] "GET /actuator/health HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:18:32 +0900] "GET /recruit-app/api/recruits.do?category=3&keyword=%EB%B0%B0%EB%8B%AC&startDate=2024-06-13&endDate=2024-07-07&addr=&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:18:35 +0900] "GET /recruit-app/api/recruits/counts.do?category=3&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-06-13&endDate=2024-07-07&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:18:36 +0900] "GET /recruit-app/api/recruits.do?category=3&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-06-13&endDate=2024-07-07&addr=&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:18:38 +0900] "GET /recruit-app/api/recruits/counts.do?category=3&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-06-13&endDate=2024-07-07&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:18:38 +0900] "GET /recruit-app/api/recruits.do?category=3&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-06-13&endDate=2024-07-07&addr=&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:18:41 +0900] "GET /recruit-app/api/recruits/counts.do?category=3&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-06-29&endDate=2024-07-07&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:18:41 +0900] "GET /recruit-app/api/recruits.do?category=3&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-06-29&endDate=2024-07-07&addr=&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:18:43 +0900] "GET /recruit-app/api/recruits/counts.do?category=3&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-06-29&endDate=2024-07-07&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:18:43 +0900] "GET /recruit-app/api/recruits.do?category=3&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-06-29&endDate=2024-07-07&addr=&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:18:44 +0900] "GET /recruit-app/api/recruits/counts.do?category=3&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-06-29&endDate=2024-07-07&addr=&startNum=-4&endNum=-5&positions=EMBDEV HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:18:44 +0900] "GET /recruit-app/api/recruits.do?category=3&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-06-29&endDate=2024-07-07&addr=&startNum=1&endNum=5&positions=EMBDEV HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:18:46 +0900] "GET /recruit-app/recruits.do HTTP/1.1" 200 31245
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:18:46 +0900] "GET /recruit-app/assets/css/recruit/recruits.css HTTP/1.1" 404 866
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:18:46 +0900] "GET /recruit-app/api/recruits/counts.do HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:18:46 +0900] "GET /recruit-app/api/recruits.do?startNum=1&endNum=5 HTTP/1.1" 200 1280
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:18:46 +0900] "GET /recruit-app/recruits.do HTTP/1.1" 200 31245
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:18:46 +0900] "GET /recruit-app/assets/css/recruit/recruits.css HTTP/1.1" 404 866
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:18:46 +0900] "GET /recruit-app/api/recruits/counts.do HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:18:46 +0900] "GET /recruit-app/api/recruits.do?startNum=1&endNum=5 HTTP/1.1" 200 1280
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:18:53 +0900] "GET /recruit-app/api/recruits/counts.do?category=2&keyword=%EB%AA%A8%EC%A7%91&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:18:53 +0900] "GET /recruit-app/api/recruits.do?category=2&keyword=%EB%AA%A8%EC%A7%91&addr=&startNum=1&endNum=5 HTTP/1.1" 200 774
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:00 +0900] "GET /recruit-app/api/recruits/counts.do?category=2&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-06-19&endDate=2024-07-06&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:03 +0900] "GET /recruit-app/api/recruits/counts.do?category=2&keyword=&startDate=2024-06-19&endDate=2024-07-06&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:03 +0900] "GET /recruit-app/api/recruits.do?category=2&keyword=&startDate=2024-06-19&endDate=2024-07-06&addr=&startNum=1&endNum=5 HTTP/1.1" 200 517
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:10 +0900] "GET /recruit-app/api/recruits/counts.do?category=2&keyword=&startDate=2024-06-18&endDate=2024-07-06&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:12 +0900] "GET /recruit-app/api/recruits/counts.do?category=2&keyword=&startDate=2024-06-28&endDate=2024-07-06&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:13 +0900] "GET /recruit-app/api/recruits/counts.do?category=2&keyword=&startDate=2024-06-28&endDate=2024-07-06&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:15 +0900] "GET /recruit-app/api/recruits/counts.do?category=2&keyword=&startDate=2024-06-19&endDate=2024-07-06&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:15 +0900] "GET /recruit-app/api/recruits/counts.do?category=2&keyword=&startDate=2024-06-19&endDate=2024-07-06&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:17 +0900] "GET /recruit-app/api/recruits/counts.do?category=2&keyword=&startDate=2024-06-18&endDate=2024-07-06&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:18 +0900] "GET /recruit-app/recruits.do HTTP/1.1" 200 31245
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:18 +0900] "GET /recruit-app/assets/css/recruit/recruits.css HTTP/1.1" 404 866
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:18 +0900] "GET /recruit-app/api/recruits/counts.do HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:18 +0900] "GET /recruit-app/api/recruits.do?startNum=1&endNum=5 HTTP/1.1" 200 1280
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:23 +0900] "GET /recruit-app/api/recruits/counts.do?category=1&keyword=&startDate=2024-06-12&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:23 +0900] "GET /recruit-app/api/recruits.do?category=1&keyword=&startDate=2024-06-12&addr=&startNum=1&endNum=5 HTTP/1.1" 200 1280
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:26 +0900] "GET /recruit-app/api/recruits/counts.do?category=1&keyword=&startDate=2024-06-12&endDate=2024-07-18&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:26 +0900] "GET /recruit-app/api/recruits.do?category=1&keyword=&startDate=2024-06-12&endDate=2024-07-18&addr=&startNum=1&endNum=5 HTTP/1.1" 200 1002
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:38 +0900] "GET /recruit-app/api/recruits/counts.do?category=1&keyword=&startDate=2024-06-12&endDate=2024-07-10&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:38 +0900] "GET /recruit-app/api/recruits.do?category=1&keyword=&startDate=2024-06-12&endDate=2024-07-10&addr=&startNum=1&endNum=5 HTTP/1.1" 200 750
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:43 +0900] "GET /recruit-app/api/recruits/counts.do?category=1&keyword=&startDate=2024-06-12&endDate=2024-07-03&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:46 +0900] "GET /recruit-app/api/recruits/counts.do?category=1&keyword=&startDate=2024-06-12&endDate=2024-07-17&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:47 +0900] "GET /recruit-app/api/recruits/counts.do?category=1&keyword=&startDate=2024-06-12&endDate=2024-07-17&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:47 +0900] "GET /recruit-app/recruits.do HTTP/1.1" 200 31245
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:47 +0900] "GET /recruit-app/assets/css/recruit/recruits.css HTTP/1.1" 404 866
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:47 +0900] "GET /recruit-app/api/recruits/counts.do HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:47 +0900] "GET /recruit-app/api/recruits.do?startNum=1&endNum=5 HTTP/1.1" 200 1280
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:48 +0900] "GET /recruit-app/recruits.do HTTP/1.1" 200 31245
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:48 +0900] "GET /recruit-app/assets/css/recruit/recruits.css HTTP/1.1" 404 866
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:48 +0900] "GET /recruit-app/api/recruits/counts.do HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:48 +0900] "GET /recruit-app/api/recruits.do?startNum=1&endNum=5 HTTP/1.1" 200 1280
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:56 +0900] "GET /recruit-app/api/recruits/counts.do?category=1&keyword=&startDate=2024-06-26&endDate=2024-07-03&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:20:56 +0900] "GET /recruit-app/api/recruits.do?category=1&keyword=&startDate=2024-06-26&endDate=2024-07-03&addr=&startNum=1&endNum=5 HTTP/1.1" 200 517
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:04 +0900] "GET /recruit-app/api/recruits/counts.do?category=1&keyword=%EC%9E%A1%EC%BD%94%EB%A6%AC%EC%95%84&startDate=2024-06-26&endDate=2024-07-03&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:08 +0900] "GET /recruit-app/api/recruits/counts.do?category=1&keyword=%EC%9E%A1%EC%BD%94%EB%A6%AC%EC%95%84&startDate=2024-06-26&endDate=2024-07-03&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:09 +0900] "GET /recruit-app/api/recruits/counts.do?category=1&keyword=%EC%9E%A1%EC%BD%94%EB%A6%AC%EC%95%84&startDate=2024-06-26&endDate=2024-07-03&addr=&startNum=-4&endNum=-5&positions=EMBDEV HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:11 +0900] "GET /recruit-app/recruits.do HTTP/1.1" 200 31245
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:11 +0900] "GET /recruit-app/assets/css/recruit/recruits.css HTTP/1.1" 404 866
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:11 +0900] "GET /recruit-app/api/recruits/counts.do HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:11 +0900] "GET /recruit-app/api/recruits.do?startNum=1&endNum=5 HTTP/1.1" 200 1280
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:12 +0900] "GET /recruit-app/recruits.do HTTP/1.1" 200 31245
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:12 +0900] "GET /recruit-app/assets/css/recruit/recruits.css HTTP/1.1" 404 866
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:12 +0900] "GET /recruit-app/api/recruits/counts.do HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:12 +0900] "GET /recruit-app/api/recruits.do?startNum=1&endNum=5 HTTP/1.1" 200 1280
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:17 +0900] "GET /recruit-app/api/recruits/counts.do?category=1&keyword=%EB%AA%A8%EC%A7%91&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:17 +0900] "GET /recruit-app/api/recruits.do?category=1&keyword=%EB%AA%A8%EC%A7%91&addr=&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:19 +0900] "GET /recruit-app/api/recruits/counts.do?category=2&keyword=%EB%AA%A8%EC%A7%91&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:19 +0900] "GET /recruit-app/api/recruits.do?category=2&keyword=%EB%AA%A8%EC%A7%91&addr=&startNum=1&endNum=5 HTTP/1.1" 200 774
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:29 +0900] "GET /recruit-app/api/recruits/counts.do?category=2&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-06-27&endDate=2024-07-07&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:36 +0900] "GET /recruit-app/api/recruits/counts.do?category=2&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-06-03&endDate=2024-07-07&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:36 +0900] "GET /recruit-app/api/recruits.do?category=2&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-06-03&endDate=2024-07-07&addr=&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:37 +0900] "GET /recruit-app/api/recruits/counts.do?category=2&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-06-03&endDate=2024-07-07&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:37 +0900] "GET /recruit-app/api/recruits.do?category=2&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-06-03&endDate=2024-07-07&addr=&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:44 +0900] "GET /recruit-app/api/recruits/counts.do?category=2&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-05-15&endDate=2024-07-07&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:45 +0900] "GET /recruit-app/api/recruits.do?category=2&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-05-15&endDate=2024-07-07&addr=&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:45 +0900] "GET /recruit-app/api/recruits/counts.do?category=2&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-05-15&endDate=2024-07-07&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:45 +0900] "GET /recruit-app/api/recruits.do?category=2&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-05-15&endDate=2024-07-07&addr=&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:49 +0900] "GET /recruit-app/recruits.do HTTP/1.1" 200 31245
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:49 +0900] "GET /recruit-app/assets/css/recruit/recruits.css HTTP/1.1" 404 866
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:49 +0900] "GET /recruit-app/api/recruits/counts.do HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:49 +0900] "GET /recruit-app/api/recruits.do?startNum=1&endNum=5 HTTP/1.1" 200 1280
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:21:59 +0900] "GET /recruit-app/api/recruits.do?startNum=6&endNum=10 HTTP/1.1" 200 1308
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:22:00 +0900] "GET /recruit-app/api/recruits.do?startNum=11&endNum=15 HTTP/1.1" 200 1289
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:22:01 +0900] "GET /recruit-app/api/recruits.do?startNum=16&endNum=20 HTTP/1.1" 200 1252
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:22:02 +0900] "GET /recruit-app/api/recruits.do?startNum=21&endNum=25 HTTP/1.1" 200 795
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:22:20 +0900] "GET /recruit-app/api/recruits/counts.do?category=2&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-06-11&endDate=2024-07-08&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:22:20 +0900] "GET /recruit-app/api/recruits.do?category=2&keyword=%EB%AA%A8%EC%A7%91&startDate=2024-06-11&endDate=2024-07-08&addr=&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:22:28 +0900] "GET /recruit-app/api/recruits/counts.do?category=2&keyword=%EC%B1%84%EC%9A%A9&startDate=2024-06-11&endDate=2024-07-08&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:22:28 +0900] "GET /recruit-app/api/recruits.do?category=2&keyword=%EC%B1%84%EC%9A%A9&startDate=2024-06-11&endDate=2024-07-08&addr=&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:22:33 +0900] "GET /recruit-app/api/recruits/counts.do?category=1&keyword=%EB%B0%B0%EB%8B%AC&startDate=2024-06-11&endDate=2024-07-08&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:22:33 +0900] "GET /recruit-app/api/recruits.do?category=1&keyword=%EB%B0%B0%EB%8B%AC&startDate=2024-06-11&endDate=2024-07-08&addr=&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:22:34 +0900] "GET /recruit-app/recruits.do HTTP/1.1" 200 31245
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:22:34 +0900] "GET /recruit-app/assets/css/recruit/recruits.css HTTP/1.1" 404 866
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:22:34 +0900] "GET /recruit-app/api/recruits/counts.do HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:22:34 +0900] "GET /recruit-app/api/recruits.do?startNum=1&endNum=5 HTTP/1.1" 200 1280
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:22:45 +0900] "GET /recruit-app/api/recruits/counts.do?category=1&keyword=%ED%8B%B0%EB%AA%A8%EB%84%B7&startDate=2024-06-11&endDate=2024-07-07&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:22:45 +0900] "GET /recruit-app/api/recruits.do?category=1&keyword=%ED%8B%B0%EB%AA%A8%EB%84%B7&startDate=2024-06-11&endDate=2024-07-07&addr=&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:22:51 +0900] "GET /recruit-app/api/recruits/counts.do?category=2&keyword=%EB%AA%A8%EC%A7%91%EC%A7%91&startDate=2024-06-11&endDate=2024-07-07&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:22:52 +0900] "GET /recruit-app/api/recruits.do?category=2&keyword=%EB%AA%A8%EC%A7%91%EC%A7%91&startDate=2024-06-11&endDate=2024-07-07&addr=&startNum=1&endNum=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:22:54 +0900] "GET /recruit-app/recruits.do HTTP/1.1" 200 31245
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:22:54 +0900] "GET /recruit-app/assets/css/recruit/recruits.css HTTP/1.1" 404 866
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:22:54 +0900] "GET /recruit-app/api/recruits/counts.do HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:22:54 +0900] "GET /recruit-app/api/recruits.do?startNum=1&endNum=5 HTTP/1.1" 200 1280
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:23:03 +0900] "GET /recruit-app/api/recruits.do?startNum=6&endNum=10 HTTP/1.1" 200 1308
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:23:05 +0900] "GET /recruit-app/api/recruits.do?startNum=11&endNum=15 HTTP/1.1" 200 1289
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:23:05 +0900] "GET /recruit-app/api/recruits.do?startNum=16&endNum=20 HTTP/1.1" 200 1252
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:23:07 +0900] "GET /recruit-app/api/recruits.do?startNum=21&endNum=25 HTTP/1.1" 200 795
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:23:14 +0900] "GET /recruit-app/api/recruits/counts.do?category=1&keyword=%EC%B9%B4%EC%B9%B4%EC%98%A4&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:23:14 +0900] "GET /recruit-app/api/recruits.do?category=1&keyword=%EC%B9%B4%EC%B9%B4%EC%98%A4&addr=&startNum=1&endNum=5 HTTP/1.1" 200 526
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:23:26 +0900] "GET /recruit-app/api/recruits/counts.do?category=1&keyword=%EC%B9%B4%EC%B9%B4%EC%98%A4&startDate=2024-07-02&endDate=2024-07-23&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:23:30 +0900] "GET /recruit-app/recruits.do HTTP/1.1" 200 31245
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:23:30 +0900] "GET /recruit-app/assets/css/recruit/recruits.css HTTP/1.1" 404 866
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:23:30 +0900] "GET /recruit-app/api/recruits/counts.do HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:23:30 +0900] "GET /recruit-app/api/recruits.do?startNum=1&endNum=5 HTTP/1.1" 200 1280
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:26:04 +0900] "GET /recruit-app/api/recruits.do?startNum=6&endNum=10 HTTP/1.1" 200 1308
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:26:04 +0900] "GET /recruit-app/api/recruits.do?startNum=11&endNum=15 HTTP/1.1" 200 1289
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:26:05 +0900] "GET /recruit-app/api/recruits.do?startNum=16&endNum=20 HTTP/1.1" 200 1252
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:26:06 +0900] "GET /recruit-app/api/recruits.do?startNum=21&endNum=25 HTTP/1.1" 200 795
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:26:18 +0900] "GET /recruit-app/api/recruits/counts.do?category=1&keyword=%EC%B9%B4%EC%B9%B4%EC%98%A4&addr=&startNum=-4&endNum=-5 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:26:18 +0900] "GET /recruit-app/api/recruits.do?category=1&keyword=%EC%B9%B4%EC%B9%B4%EC%98%A4&addr=&startNum=1&endNum=5 HTTP/1.1" 200 526
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:26:56 +0900] "GET /recruit-app/recruits.do HTTP/1.1" 200 31245
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:26:56 +0900] "GET /recruit-app/assets/css/recruit/recruits.css HTTP/1.1" 404 866
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:26:56 +0900] "GET /recruit-app/api/recruits/counts.do HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:26:56 +0900] "GET /recruit-app/api/recruits.do?startNum=1&endNum=5 HTTP/1.1" 200 1280
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:27:04 +0900] "GET /recruit-app/api/recruits.do?startNum=6&endNum=10 HTTP/1.1" 200 1308
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:27:05 +0900] "GET /recruit-app/api/recruits.do?startNum=11&endNum=15 HTTP/1.1" 200 1289
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:27:05 +0900] "GET /recruit-app/api/recruits.do?startNum=16&endNum=20 HTTP/1.1" 200 1252
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:27:06 +0900] "GET /recruit-app/api/recruits.do?startNum=21&endNum=25 HTTP/1.1" 200 795
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:27:25 +0900] "GET /recruit-app/recruits.do HTTP/1.1" 200 31245
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:27:25 +0900] "GET /recruit-app/assets/css/recruit/recruits.css HTTP/1.1" 404 866
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:27:25 +0900] "GET /recruit-app/api/recruits/counts.do HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:27:25 +0900] "GET /recruit-app/api/recruits.do?startNum=1&endNum=5 HTTP/1.1" 200 1280
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:27:27 +0900] "GET /recruit-app/main/main.do HTTP/1.1" 200 65154
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:28:15 +0900] "GET /recruit-app/recruits.do HTTP/1.1" 200 31245
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:28:15 +0900] "GET /recruit-app/assets/css/recruit/recruits.css HTTP/1.1" 404 866
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:28:15 +0900] "GET /recruit-app/api/recruits/counts.do HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jul/2024:01:28:15 +0900] "GET /recruit-app/api/recruits.do?startNum=1&endNum=5 HTTP/1.1" 200 1280
